count_star_interval	2.632563172
count_star_interval	2.618985007
count_star_interval	2.642059527
count_star_interval	2.642817191
count_star_interval	2.635233552
count_star_interval	2.629665269
count_star_interval	2.638178856
count_star_interval	3.429118407
count_star_interval	2.706051057
count_star_interval	2.635077648
count_star_interval	2.630061261
count_star_interval	2.621494936
count_star_interval	2.619834224
count_star_interval	2.62338913
count_star_interval	2.614365303
count_star_interval	2.613086044
count_star_interval	2.632234942
count_star_interval	3.67582479
count_star_interval	2.738308827
count_star_interval	2.623311416
sum_price	4.868667864
sum_price	4.219924007
sum_price	4.21516072
sum_price	4.270664744
sum_price	4.227080652
sum_price	4.230201476
sum_price	4.253479319
sum_price	4.238147482
sum_price	4.244038782
sum_price	4.236693785
sum_price	4.221566712
sum_price	4.242166357
sum_price	4.248917267
sum_price	4.240464964
sum_price	4.240472972
sum_price	4.249823123
sum_price	4.248797671
sum_price	4.245184561
sum_price	4.231444328
sum_price	4.237459364
sum_all	14.837677624
sum_all	14.482203086
sum_all	14.416068606
sum_all	14.431958287
sum_all	14.554636074
sum_all	14.617142097
sum_all	14.595233309
sum_all	14.460885732
sum_all	14.410776759
sum_all	14.518708104
sum_all	14.522738973
sum_all	14.556002769
sum_all	14.494656035
sum_all	14.478953241
sum_all	14.475677124
sum_all	14.525838869
sum_all	14.654138673
sum_all	14.451295764
sum_all	14.442793582
sum_all	14.512527682
sum_all_year	14.454927742
sum_all_year	14.575472792
sum_all_year	14.490528288
sum_all_year	14.484112633
sum_all_year	14.477221235
sum_all_year	14.457195029
sum_all_year	14.50842062
sum_all_year	14.431699436
sum_all_year	14.464138997
sum_all_year	14.447497148
sum_all_year	14.577026386
sum_all_year	14.562393304
sum_all_year	14.466091751
sum_all_year	14.634380072
sum_all_year	14.502284384
sum_all_year	14.483289567
sum_all_year	14.477248897
sum_all_year	14.479301134
sum_all_year	14.506898985
sum_all_year	14.42943011
sum_all_filter	10.293227213
sum_all_filter	10.112663752
sum_all_filter	10.191396445
sum_all_filter	10.12452245
sum_all_filter	10.136236255
sum_all_filter	10.177556772
sum_all_filter	10.198945181
sum_all_filter	10.214131168
sum_all_filter	10.136697301
sum_all_filter	10.139746211
sum_all_filter	10.220807436
sum_all_filter	10.176437607
sum_all_filter	10.170575485
sum_all_filter	10.24298926
sum_all_filter	10.263068013
sum_all_filter	10.257098112
sum_all_filter	10.205771818
sum_all_filter	10.240065666
sum_all_filter	10.260712851
sum_all_filter	10.277757687
top_100_parts	138.453909861
top_100_parts	115.509112601
top_100_parts	112.230144905
top_100_parts	110.640989287
top_100_parts	113.933604583
top_100_parts	110.771734985
top_100_parts	113.099156474
top_100_parts	113.532978802
top_100_parts	111.336425724
top_100_parts	113.597282036
top_100_parts	114.995897647
top_100_parts	114.272677534
top_100_parts	113.993523248
top_100_parts	113.473904826
top_100_parts	114.559821474
top_100_parts	115.0473668
top_100_parts	112.715472936
top_100_parts	110.802110321
top_100_parts	112.023280143
top_100_parts	117.144980282
top_100_parts_details	188.26935342
top_100_parts_details	198.032210007
top_100_parts_details	200.946435629
top_100_parts_details	201.875907986
top_100_parts_details	198.612152263
top_100_parts_details	187.512805326
top_100_parts_details	162.168446077
top_100_parts_details	162.401823203
top_100_parts_details	163.625416797
top_100_parts_details	162.351370491
top_100_parts_details	164.171060933
top_100_parts_details	162.752964734
top_100_parts_details	162.701245557
top_100_parts_details	162.099261411
top_100_parts_details	168.157866146
top_100_parts_details	215.703193628
top_100_parts_details	217.415725276
top_100_parts_details	196.231075584
top_100_parts_details	186.344548663
top_100_parts_details	175.873350431
top_100_parts_filter	55.512776056
top_100_parts_filter	56.209578569
top_100_parts_filter	55.974600403
top_100_parts_filter	54.962729865
top_100_parts_filter	54.966499503
top_100_parts_filter	55.909706109
top_100_parts_filter	55.371071548
top_100_parts_filter	55.131896414
top_100_parts_filter	58.027321879
top_100_parts_filter	57.834453477
top_100_parts_filter	58.1761405
top_100_parts_filter	57.633437752
top_100_parts_filter	57.80191443
top_100_parts_filter	58.527869946
top_100_parts_filter	57.810793873
top_100_parts_filter	58.46174416
top_100_parts_filter	58.642085135
top_100_parts_filter	57.824615151
top_100_parts_filter	56.551699786
top_100_parts_filter	61.018387824
top_100_commitdate	24.709351032
top_100_commitdate	7.384779089
top_100_commitdate	7.393185161
top_100_commitdate	7.386313262
top_100_commitdate	7.469564118
top_100_commitdate	7.391840541
top_100_commitdate	7.423810337
top_100_commitdate	7.544669523
top_100_commitdate	7.517329776
top_100_commitdate	7.247197926
top_100_commitdate	7.404099244
top_100_commitdate	7.3744027
top_100_commitdate	7.405382657
top_100_commitdate	7.416680275
top_100_commitdate	7.351277263
top_100_commitdate	7.273986948
top_100_commitdate	7.407522782
top_100_commitdate	7.425958963
top_100_commitdate	7.382933947
top_100_commitdate	7.400441348
